"","states","year","disease","datatype","deathpop","class","population","ratio"
"4368","Oregon",2014,"Mortality from coronary heart disease","Nmbr",2082,"Male",3971202,0.000524274514366179
"4369","Oregon",2014,"Mortality from heart failure","Nmbr",5252,"Overall",3971202,0.0013225214934924
"4370","Oregon",2014,"Mortality from total cardiovascular disease","Nmbr",9211,"Overall",3971202,0.00231944887215508
"4371","Oregon",2014,"Mortality from total cardiovascular disease","Nmbr",4471,"Female",3971202,0.00112585559737329
"4372","Oregon",2014,"Mortality from diseases of the heart","Nmbr",6524,"Overall",3971202,0.00164282753685156
"4373","Oregon",2014,"Mortality from diseases of the heart","Nmbr",2997,"Female",3971202,0.000754683342725955
"4374","Oregon",2014,"Mortality from cerebrovascular disease (stroke)","Nmbr",1821,"Overall",3971202,0.00045855134037503
"4375","Oregon",2014,"Mortality from cerebrovascular disease (stroke)","Nmbr",1004,"Female",3971202,0.000252820178877831
"4376","Oregon",2014,"Mortality from coronary heart disease","Nmbr",1233,"Female",3971202,0.000310485339199567
"4377","Oregon",2014,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",4094,"Overall",3971202,0.00103092212383052
"4378","Oregon",2014,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",1933,"Female",3971202,0.000486754388217975
"4379","Oregon",2014,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",2161,"Male",3971202,0.000544167735612542
"4380","Oregon",2014,"Mortality from heart failure","Nmbr",2643,"Female",3971202,0.000665541566508075
"4381","Oregon",2014,"Mortality from cerebrovascular disease (stroke)","Nmbr",817,"Male",3971202,0.000205731161497199
"4382","Pennsylvania",2014,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",6285,"Male",12793767,0.00049125484308101
"4383","Pennsylvania",2014,"Mortality from heart failure","Nmbr",7301,"Male",12793767,0.000570668513816142
"4384","Pennsylvania",2014,"Mortality from heart failure","Nmbr",8790,"Female",12793767,0.000687053312757689
"4385","Pennsylvania",2014,"Mortality from coronary heart disease","Nmbr",9897,"Male",12793767,0.000773579822111814
"4386","Pennsylvania",2014,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",12397,"Overall",12793767,0.000968987476479758
"4387","Pennsylvania",2014,"Mortality from total cardiovascular disease","Nmbr",40512,"Overall",12793767,0.00316654195750165
"4388","Pennsylvania",2014,"Mortality from total cardiovascular disease","Nmbr",20917,"Female",12793767,0.00163493676256571
"4389","Pennsylvania",2014,"Mortality from total cardiovascular disease","Nmbr",19595,"Male",12793767,0.00153160519493594
"4390","Pennsylvania",2014,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",6112,"Female",12793767,0.000477732633398748
"4391","Pennsylvania",2014,"Mortality from diseases of the heart","Nmbr",15862,"Male",12793767,0.00123982248543373
"4392","Pennsylvania",2014,"Mortality from cerebrovascular disease (stroke)","Nmbr",3986,"Female",12793767,0.000311557964124249
"4393","Pennsylvania",2014,"Mortality from cerebrovascular disease (stroke)","Nmbr",2590,"Male",12793767,0.000202442329925189
"4394","Pennsylvania",2014,"Mortality from diseases of the heart","Nmbr",31353,"Overall",12793767,0.00245064647495925
"4395","Pennsylvania",2014,"Mortality from heart failure","Nmbr",16091,"Overall",12793767,0.00125772182657383
"4396","Pennsylvania",2014,"Mortality from coronary heart disease","Nmbr",18083,"Overall",12793767,0.00141342264557421
"4397","Pennsylvania",2014,"Mortality from coronary heart disease","Nmbr",8186,"Female",12793767,0.000639842823462394
"4398","Pennsylvania",2014,"Mortality from diseases of the heart","Nmbr",15491,"Female",12793767,0.00121082398952552
"4399","Pennsylvania",2014,"Mortality from cerebrovascular disease (stroke)","Nmbr",6576,"Overall",12793767,0.000514000294049438
"4400","Rhode Island",2014,"Mortality from heart failure","Nmbr",622,"Male",1054907,0.00058962543617589
"4401","Rhode Island",2014,"Mortality from coronary heart disease","Nmbr",864,"Male",1054907,0.000819029544784517
"4402","Rhode Island",2014,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",629,"Female",1054907,0.000596261092210024
"4403","Rhode Island",2014,"Mortality from coronary heart disease","Nmbr",1599,"Overall",1054907,0.00151577342836857
"4404","Rhode Island",2014,"Mortality from heart failure","Nmbr",826,"Female",1054907,0.00078300741202779
"4405","Rhode Island",2014,"Mortality from total cardiovascular disease","Nmbr",1448,"Male",1054907,0.00137263284820368
"4406","Rhode Island",2014,"Mortality from diseases of the heart","Nmbr",1138,"Female",1054907,0.00107876808097775
"4407","Rhode Island",2014,"Mortality from diseases of the heart","Nmbr",1203,"Male",1054907,0.001140384887009
"4408","Rhode Island",2014,"Mortality from cerebrovascular disease (stroke)","Nmbr",226,"Female",1054907,0.00021423689481632
"4409","Rhode Island",2014,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",1163,"Overall",1054907,0.00110246685252823
"4410","Rhode Island",2014,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",534,"Male",1054907,0.000506205760318208
"4411","Rhode Island",2014,"Mortality from heart failure","Nmbr",1448,"Overall",1054907,0.00137263284820368
"4412","Rhode Island",2014,"Mortality from total cardiovascular disease","Nmbr",2916,"Overall",1054907,0.00276422471364774
"4413","Rhode Island",2014,"Mortality from coronary heart disease","Nmbr",735,"Female",1054907,0.000696743883584051
"4414","Rhode Island",2014,"Mortality from diseases of the heart","Nmbr",2341,"Overall",1054907,0.00221915296798675
"4415","Rhode Island",2014,"Mortality from cerebrovascular disease (stroke)","Nmbr",373,"Overall",1054907,0.00035358567153313
"4416","Rhode Island",2014,"Mortality from total cardiovascular disease","Nmbr",1468,"Female",1054907,0.00139159186544406
"4417","Rhode Island",2014,"Mortality from cerebrovascular disease (stroke)","Nmbr",147,"Male",1054907,0.00013934877671681
"4418","South Carolina",2014,"Mortality from coronary heart disease","Nmbr",5296,"Overall",4829160,0.0010966710566641
"4419","South Carolina",2014,"Mortality from total cardiovascular disease","Nmbr",13281,"Overall",4829160,0.00275016773103397
"4420","South Carolina",2014,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",2374,"Female",4829160,0.000491596882273522
"4421","South Carolina",2014,"Mortality from diseases of the heart","Nmbr",9964,"Overall",4829160,0.00206329879316486
"4422","South Carolina",2014,"Mortality from heart failure","Nmbr",5708,"Overall",4829160,0.00118198610110247
"4423","South Carolina",2014,"Mortality from cerebrovascular disease (stroke)","Nmbr",2393,"Overall",4829160,0.000495531313934514
"4424","South Carolina",2014,"Mortality from cerebrovascular disease (stroke)","Nmbr",1342,"Female",4829160,0.000277895120476439
"4425","South Carolina",2014,"Mortality from cerebrovascular disease (stroke)","Nmbr",1051,"Male",4829160,0.000217636193458076
"4426","South Carolina",2014,"Mortality from heart failure","Nmbr",2771,"Male",4829160,0.000573805796453213
"4427","South Carolina",2014,"Mortality from heart failure","Nmbr",2937,"Female",4829160,0.000608180304649256
"4428","South Carolina",2014,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",2683,"Male",4829160,0.000555583165602299
"4429","South Carolina",2014,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",5057,"Overall",4829160,0.00104718004787582
"4430","South Carolina",2014,"Mortality from diseases of the heart","Nmbr",5454,"Male",4829160,0.00112938896205551
"4431","South Carolina",2014,"Mortality from total cardiovascular disease","Nmbr",6354,"Female",4829160,0.00131575677757622
"4432","South Carolina",2014,"Mortality from coronary heart disease","Nmbr",3208,"Male",4829160,0.000664297724656048
"4433","South Carolina",2014,"Mortality from diseases of the heart","Nmbr",4510,"Female",4829160,0.000933909831109344
"4434","South Carolina",2014,"Mortality from total cardiovascular disease","Nmbr",6927,"Male",4829160,0.00143441095345774
"4435","South Carolina",2014,"Mortality from coronary heart disease","Nmbr",2088,"Female",4829160,0.000432373332008051
"4436","South Dakota",2014,"Mortality from cerebrovascular disease (stroke)","Nmbr",439,"Overall",853304,0.000514470809934092
"4437","South Dakota",2014,"Mortality from cerebrovascular disease (stroke)","Nmbr",264,"Female",853304,0.000309385635131208
"4438","South Dakota",2014,"Mortality from heart failure","Nmbr",494,"Male",853304,0.000578926150586426
"4439","South Dakota",2014,"Mortality from heart failure","Nmbr",564,"Female",853304,0.00066096022050758
"4440","South Dakota",2014,"Mortality from total cardiovascular disease","Nmbr",1201,"Male",853304,0.00140747025679008
"4441","South Dakota",2014,"Mortality from diseases of the heart","Nmbr",956,"Male",853304,0.00112035101206604
"4442","South Dakota",2014,"Mortality from cerebrovascular disease (stroke)","Nmbr",175,"Male",853304,0.000205085174802884
"4443","South Dakota",2014,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",410,"Female",853304,0.000480485266681042
"4444","South Dakota",2014,"Mortality from diseases of the heart","Nmbr",748,"Female",853304,0.000876592632871755
"4445","South Dakota",2014,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",941,"Overall",853304,0.00110277228279722
"4446","South Dakota",2014,"Mortality from coronary heart disease","Nmbr",1188,"Overall",853304,0.00139223535809043
"4447","South Dakota",2014,"Mortality from coronary heart disease","Nmbr",463,"Female",853304,0.000542596776764201
"4448","South Dakota",2014,"Mortality from coronary heart disease","Nmbr",725,"Male",853304,0.000849638581326233
"4449","South Dakota",2014,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",531,"Male",853304,0.000622287016116179
"4450","South Dakota",2014,"Mortality from total cardiovascular disease","Nmbr",2313,"Overall",853304,0.00271064005325183
"4451","South Dakota",2014,"Mortality from total cardiovascular disease","Nmbr",1112,"Female",853304,0.00130316979646175
"4452","South Dakota",2014,"Mortality from diseases of the heart","Nmbr",1704,"Overall",853304,0.00199694364493779
"4453","South Dakota",2014,"Mortality from heart failure","Nmbr",1058,"Overall",853304,0.00123988637109401
"4454","Tennessee",2014,"Mortality from diseases of the heart","Nmbr",15223,"Overall",6547779,0.00232491047727787
"4455","Tennessee",2014,"Mortality from heart failure","Nmbr",3300,"Male",6547779,0.000503987688038952
"4456","Tennessee",2014,"Mortality from coronary heart disease","Nmbr",9949,"Overall",6547779,0.00151944651766652
"4457","Tennessee",2014,"Mortality from total cardiovascular disease","Nmbr",10163,"Male",6547779,0.00155212935561814
"4458","Tennessee",2014,"Mortality from coronary heart disease","Nmbr",4344,"Female",6547779,0.000663431065709457
"4459","Tennessee",2014,"Mortality from diseases of the heart","Nmbr",7131,"Female",6547779,0.00108907157678963
"4460","Tennessee",2014,"Mortality from heart failure","Nmbr",6976,"Overall",6547779,0.00106539942780598
"4461","Tennessee",2014,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",3764,"Female",6547779,0.000574851411448065
"4462","Tennessee",2014,"Mortality from total cardiovascular disease","Nmbr",9728,"Female",6547779,0.0014856946149221
"4463","Tennessee",2014,"Mortality from coronary heart disease","Nmbr",5605,"Male",6547779,0.000856015451957068
"4464","Tennessee",2014,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",7654,"Overall",6547779,0.00116894598916671
"4465","Tennessee",2014,"Mortality from total cardiovascular disease","Nmbr",19891,"Overall",6547779,0.00303782397054024
"4466","Tennessee",2014,"Mortality from cerebrovascular disease (stroke)","Nmbr",1899,"Female",6547779,0.000290022005935142
"4467","Tennessee",2014,"Mortality from diseases of the heart","Nmbr",8092,"Male",6547779,0.00123583890048824
"4468","Tennessee",2014,"Mortality from heart failure","Nmbr",3676,"Female",6547779,0.000561411739767026
"4469","Tennessee",2014,"Mortality from cerebrovascular disease (stroke)","Nmbr",3326,"Overall",6547779,0.000507958500126531
"4470","Tennessee",2014,"Mortality from cerebrovascular disease (stroke)","Nmbr",1427,"Male",6547779,0.000217936494191389
"4471","Tennessee",2014,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",3890,"Male",6547779,0.000594094577718643
"4472","Texas",2014,"Mortality from coronary heart disease","Nmbr",24240,"Overall",26979078,0.000898473995293686
"4473","Texas",2014,"Mortality from cerebrovascular disease (stroke)","Nmbr",9898,"Overall",26979078,0.000366876881411589
"4474","Texas",2014,"Mortality from cerebrovascular disease (stroke)","Nmbr",4296,"Male",26979078,0.00015923450015601
"4475","Texas",2014,"Mortality from diseases of the heart","Nmbr",22654,"Male",26979078,0.000839687701707227
"4476","Texas",2014,"Mortality from coronary heart disease","Nmbr",9908,"Female",26979078,0.000367247539000406
"4477","Texas",2014,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",10378,"Male",26979078,0.00038466844567483
"4478","Texas",2014,"Mortality from cerebrovascular disease (stroke)","Nmbr",5602,"Female",26979078,0.000207642381255579
"4479","Texas",2014,"Mortality from coronary heart disease","Nmbr",14332,"Male",26979078,0.00053122645629328
"4480","Texas",2014,"Mortality from heart failure","Nmbr",22732,"Overall",26979078,0.000842578830900003
"4481","Texas",2014,"Mortality from heart failure","Nmbr",10852,"Male",26979078,0.000402237615384781
"4482","Texas",2014,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",9533,"Female",26979078,0.000353347879419749
"4483","Texas",2014,"Mortality from diseases of the heart","Nmbr",18825,"Female",26979078,0.000697762910948995
"4484","Texas",2014,"Mortality from total cardiovascular disease","Nmbr",55138,"Overall",26979078,0.00204373181322208
"4485","Texas",2014,"Mortality from total cardiovascular disease","Nmbr",26333,"Female",26979078,0.000976052628633195
"4486","Texas",2014,"Mortality from total cardiovascular disease","Nmbr",28805,"Male",26979078,0.00106767918458889
"4487","Texas",2014,"Mortality from diseases of the heart","Nmbr",41479,"Overall",26979078,0.00153745061265622
"4488","Texas",2014,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",19911,"Overall",26979078,0.000738016325094579
"4489","Texas",2014,"Mortality from heart failure","Nmbr",11880,"Female",26979078,0.000440341215515223
"4490","United States",2014,"Mortality from diseases of the heart","Nmbr",614348,"Overall",318907401,0.00192641499718597
"4491","United States",2014,"Mortality from heart failure","Nmbr",308976,"Overall",318907401,0.000968858041648271
"4492","United States",2014,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",277368,"Overall",318907401,0.000869744631608597
"4493","United States",2014,"Mortality from total cardiovascular disease","Nmbr",807775,"Overall",318907401,0.00253294529216649
"4494","United States",2014,"Mortality from coronary heart disease","Nmbr",364593,"Overall",318907401,0.0011432566282775
"4495","United States",2014,"Mortality from cerebrovascular disease (stroke)","Nmbr",133103,"Overall",318907401,0.000417371938006544
"4496","Utah",2014,"Mortality from total cardiovascular disease","Nmbr",2274,"Male",2944498,0.000772287839896648
"4497","Utah",2014,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",1184,"Overall",2944498,0.000402105893772045
"4498","Utah",2014,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",670,"Male",2944498,0.000227543031104114
"4499","Utah",2014,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",514,"Female",2944498,0.000174562862667932
"4500","Utah",2014,"Mortality from total cardiovascular disease","Nmbr",4577,"Overall",2944498,0.001554424557259
"4501","Utah",2014,"Mortality from total cardiovascular disease","Nmbr",2303,"Female",2944498,0.000782136717362348
"4502","Utah",2014,"Mortality from diseases of the heart","Nmbr",3431,"Overall",2944498,0.00116522408913166
"4503","Utah",2014,"Mortality from heart failure","Nmbr",2312,"Overall",2944498,0.000785193265541359
"4504","Utah",2014,"Mortality from diseases of the heart","Nmbr",1788,"Male",2944498,0.000607234238230082
"4505","Utah",2014,"Mortality from cerebrovascular disease (stroke)","Nmbr",506,"Female",2944498,0.000171845930953256
"4506","Utah",2014,"Mortality from cerebrovascular disease (stroke)","Nmbr",350,"Male",2944498,0.000118865762517074
"4507","Utah",2014,"Mortality from coronary heart disease","Nmbr",595,"Female",2944498,0.000202071796279026
"4508","Utah",2014,"Mortality from coronary heart disease","Nmbr",990,"Male",2944498,0.000336220299691153
"4509","Utah",2014,"Mortality from heart failure","Nmbr",1105,"Male",2944498,0.00037527619308962
"4510","Utah",2014,"Mortality from coronary heart disease","Nmbr",1585,"Overall",2944498,0.000538292095970179
"4511","Utah",2014,"Mortality from diseases of the heart","Nmbr",1643,"Female",2944498,0.00055798985090158
"4512","Utah",2014,"Mortality from cerebrovascular disease (stroke)","Nmbr",856,"Overall",2944498,0.00029071169347033
"4513","Utah",2014,"Mortality from heart failure","Nmbr",1207,"Female",2944498,0.000409917072451739
"4514","Vermont",2014,"Mortality from diseases of the heart","Nmbr",1311,"Overall",626767,0.00209168638425444
"4515","Vermont",2014,"Mortality from heart failure","Nmbr",384,"Female",626767,0.00061266786541091
"4516","Vermont",2014,"Mortality from total cardiovascular disease","Nmbr",819,"Male",626767,0.00130670568169671
"4517","Vermont",2014,"Mortality from diseases of the heart","Nmbr",651,"Female",626767,0.00103866349057943
"4518","Vermont",2014,"Mortality from heart failure","Nmbr",326,"Male",626767,0.000520129489906137
"4519","Vermont",2014,"Mortality from total cardiovascular disease","Nmbr",876,"Female",626767,0.00139764856796864
"4520","Vermont",2014,"Mortality from coronary heart disease","Nmbr",834,"Overall",626767,0.00133063802018932
"4521","Vermont",2014,"Mortality from coronary heart disease","Nmbr",370,"Female",626767,0.000590331016151138
"4522","Vermont",2014,"Mortality from heart failure","Nmbr",710,"Overall",626767,0.00113279735531705
"4523","Vermont",2014,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",415,"Male",626767,0.000662128031628979
"4524","Vermont",2014,"Mortality from cerebrovascular disease (stroke)","Nmbr",266,"Overall",626767,0.000424400135935683
"4525","Vermont",2014,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",826,"Overall",626767,0.00131787410632659
"4526","Vermont",2014,"Mortality from cerebrovascular disease (stroke)","Nmbr",104,"Male",626767,0.000165930880215455
"4527","Vermont",2014,"Mortality from diseases of the heart","Nmbr",660,"Male",626767,0.001053022893675
"4528","Vermont",2014,"Mortality from total cardiovascular disease","Nmbr",1695,"Overall",626767,0.00270435424966535
"4529","Vermont",2014,"Mortality from cerebrovascular disease (stroke)","Nmbr",162,"Female",626767,0.000258469255720228
"4530","Vermont",2014,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",411,"Female",626767,0.000655746074697615
"4531","Vermont",2014,"Mortality from coronary heart disease","Nmbr",464,"Male",626767,0.000740307004038183
"4532","Virginia",2014,"Mortality from diseases of the heart","Nmbr",7351,"Male",8328098,0.000882674531447637
"4533","Virginia",2014,"Mortality from coronary heart disease","Nmbr",3233,"Female",8328098,0.000388203885208844
"4534","Virginia",2014,"Mortality from coronary heart disease","Nmbr",4337,"Male",8328098,0.000520767166764848
"4535","Virginia",2014,"Mortality from coronary heart disease","Nmbr",7570,"Overall",8328098,0.000908971051973692
"4536","Virginia",2014,"Mortality from diseases of the heart","Nmbr",13874,"Overall",8328098,0.00166592660172827
"4537","Virginia",2014,"Mortality from diseases of the heart","Nmbr",6523,"Female",8328098,0.000783252070280633
"4538","Virginia",2014,"Mortality from cerebrovascular disease (stroke)","Nmbr",1897,"Female",8328098,0.000227783102456287
"4539","Virginia",2014,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",5590,"Overall",8328098,0.000671221688313466
"4540","Virginia",2014,"Mortality from cerebrovascular disease (stroke)","Nmbr",1332,"Male",8328098,0.000159940481007788
"4541","Virginia",2014,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",2752,"Male",8328098,0.000330447600400476
"4542","Virginia",2014,"Mortality from cerebrovascular disease (stroke)","Nmbr",3229,"Overall",8328098,0.000387723583464075
"4543","Virginia",2014,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",2838,"Female",8328098,0.00034077408791299
"4544","Virginia",2014,"Mortality from heart failure","Nmbr",6795,"Overall",8328098,0.000815912588924866
"4545","Virginia",2014,"Mortality from heart failure","Nmbr",3235,"Male",8328098,0.000388444036081228
"4546","Virginia",2014,"Mortality from total cardiovascular disease","Nmbr",9328,"Male",8328098,0.00112006366879929
"4547","Virginia",2014,"Mortality from total cardiovascular disease","Nmbr",18464,"Overall",8328098,0.0022170728538497
"4548","Virginia",2014,"Mortality from total cardiovascular disease","Nmbr",9136,"Female",8328098,0.00109700918505042
"4549","Virginia",2014,"Mortality from heart failure","Nmbr",3560,"Female",8328098,0.000427468552843639
"4550","Washington",2014,"Mortality from coronary heart disease","Nmbr",2597,"Female",7063166,0.000367682141407975
"4551","Washington",2014,"Mortality from cerebrovascular disease (stroke)","Nmbr",1087,"Male",7063166,0.00015389699180226
"4552","Washington",2014,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",3167,"Male",7063166,0.0004483824958949
"4553","Washington",2014,"Mortality from coronary heart disease","Nmbr",4063,"Male",7063166,0.000575237789965576
"4554","Washington",2014,"Mortality from total cardiovascular disease","Nmbr",14602,"Overall",7063166,0.00206734487055805
"4555","Washington",2014,"Mortality from heart failure","Nmbr",3720,"Female",7063166,0.000526675997704146
"4556","Washington",2014,"Mortality from coronary heart disease","Nmbr",6660,"Overall",7063166,0.000942919931373551
"4557","Washington",2014,"Mortality from diseases of the heart","Nmbr",4722,"Female",7063166,0.000668538726118004
"4558","Washington",2014,"Mortality from cerebrovascular disease (stroke)","Nmbr",1562,"Female",7063166,0.000221147287208031
"4559","Washington",2014,"Mortality from diseases of the heart","Nmbr",5988,"Male",7063166,0.000847778460820544
"4560","Washington",2014,"Mortality from cerebrovascular disease (stroke)","Nmbr",2649,"Overall",7063166,0.000375044279010291
"4561","Washington",2014,"Mortality from diseases of the heart","Nmbr",10710,"Overall",7063166,0.00151631718693855
"4562","Washington",2014,"Mortality from heart failure","Nmbr",7291,"Overall",7063166,0.00103225663958627
"4563","Washington",2014,"Mortality from heart failure","Nmbr",3571,"Male",7063166,0.000505580641882125
"4564","Washington",2014,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",2858,"Female",7063166,0.00040463440898883
"4565","Washington",2014,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",6025,"Overall",7063166,0.000853016904883731
"4566","Washington",2014,"Mortality from total cardiovascular disease","Nmbr",6933,"Female",7063166,0.00098157115378571
"4567","Washington",2014,"Mortality from total cardiovascular disease","Nmbr",7669,"Male",7063166,0.00108577371677234
"4568","West Virginia",2014,"Mortality from diseases of the heart","Nmbr",2520,"Male",1848751,0.00136308242700072
"4569","West Virginia",2014,"Mortality from diseases of the heart","Nmbr",2172,"Female",1848751,0.00117484723470062
"4570","West Virginia",2014,"Mortality from cerebrovascular disease (stroke)","Nmbr",445,"Male",1848751,0.000240703047625126
"4571","West Virginia",2014,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",3202,"Overall",1848751,0.00173198013145091
"4572","West Virginia",2014,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",1674,"Male",1848751,0.000905476183650475
"4573","West Virginia",2014,"Mortality from cerebrovascular disease (stroke)","Nmbr",658,"Female",1848751,0.000355915967050187
"4574","West Virginia",2014,"Mortality from heart failure","Nmbr",1464,"Female",1848751,0.000791885981400416
"4575","West Virginia",2014,"Mortality from total cardiovascular disease","Nmbr",3097,"Female",1848751,0.00167518503032588
"4576","West Virginia",2014,"Mortality from coronary heart disease","Nmbr",1286,"Female",1848751,0.000695604762350365
"4577","West Virginia",2014,"Mortality from coronary heart disease","Nmbr",1720,"Male",1848751,0.000930357847000488
"4578","West Virginia",2014,"Mortality from total cardiovascular disease","Nmbr",6297,"Overall",1848751,0.00340608335032679
"4579","West Virginia",2014,"Mortality from coronary heart disease","Nmbr",3006,"Overall",1848751,0.00162596260935085
"4580","West Virginia",2014,"Mortality from total cardiovascular disease","Nmbr",3200,"Male",1848751,0.00173089832000091
"4581","West Virginia",2014,"Mortality from cerebrovascular disease (stroke)","Nmbr",1103,"Overall",1848751,0.000596619014675313
"4582","West Virginia",2014,"Mortality from heart failure","Nmbr",1262,"Male",1848751,0.000682623024950358
"4583","West Virginia",2014,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",1528,"Female",1848751,0.000826503947800434
"4584","West Virginia",2014,"Mortality from heart failure","Nmbr",2726,"Overall",1848751,0.00147450900635077
"4585","West Virginia",2014,"Mortality from diseases of the heart","Nmbr",4692,"Overall",1848751,0.00253792966170133
"4586","Wisconsin",2014,"Mortality from heart failure","Nmbr",3008,"Male",5759432,0.000522273724214471
"4587","Wisconsin",2014,"Mortality from heart failure","Nmbr",6479,"Overall",5759432,0.00112493732020796
"4588","Wisconsin",2014,"Mortality from cerebrovascular disease (stroke)","Nmbr",2511,"Overall",5759432,0.00043598049252079
"4589","Wisconsin",2014,"Mortality from coronary heart disease","Nmbr",6589,"Overall",5759432,0.00114403642581421
"4590","Wisconsin",2014,"Mortality from diseases of the heart","Nmbr",11229,"Overall",5759432,0.00194967142593228
"4591","Wisconsin",2014,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",2820,"Male",5759432,0.000489631616451067
"4592","Wisconsin",2014,"Mortality from cerebrovascular disease (stroke)","Nmbr",1498,"Female",5759432,0.000260095092710531
"4593","Wisconsin",2014,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",5442,"Overall",5759432,0.000944884842810888
"4594","Wisconsin",2014,"Mortality from heart failure","Nmbr",3471,"Female",5759432,0.000602663595993494
"4595","Wisconsin",2014,"Mortality from coronary heart disease","Nmbr",2718,"Female",5759432,0.000471921536707092
"4596","Wisconsin",2014,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",2622,"Female",5759432,0.000455253226359822
"4597","Wisconsin",2014,"Mortality from diseases of the heart","Nmbr",5326,"Female",5759432,0.000924743967807937
"4598","Wisconsin",2014,"Mortality from total cardiovascular disease","Nmbr",14887,"Overall",5759432,0.00258480350145639
"4599","Wisconsin",2014,"Mortality from total cardiovascular disease","Nmbr",7482,"Female",5759432,0.00129908643769038
"4600","Wisconsin",2014,"Mortality from total cardiovascular disease","Nmbr",7405,"Male",5759432,0.00128571706376601
"4601","Wisconsin",2014,"Mortality from coronary heart disease","Nmbr",3871,"Male",5759432,0.00067211488910712
"4602","Wisconsin",2014,"Mortality from diseases of the heart","Nmbr",5903,"Male",5759432,0.00102492745812434
"4603","Wisconsin",2014,"Mortality from cerebrovascular disease (stroke)","Nmbr",1013,"Male",5759432,0.000175885399810259
"4604","Wyoming",2014,"Mortality from heart failure","Nmbr",552,"Overall",584304,0.000944713710671157
"4605","Wyoming",2014,"Mortality from total cardiovascular disease","Nmbr",614,"Female",584304,0.0010508228593335
"4606","Wyoming",2014,"Mortality from total cardiovascular disease","Nmbr",694,"Male",584304,0.00118773788986555
"4607","Wyoming",2014,"Mortality from diseases of the heart","Nmbr",585,"Male",584304,0.00100119116076563
